"FileNumber","CommitteeType","Committee","CandidateName","ExpenditureCode","Name","Address","City","State","Zip","Occupation","OfficeSought","ExpenditureType","Description","Purpose","Amount","Expenditure_Date","Amended"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Advertising","Kokomo Perspective, Inc.","209 N. Main St.","Kokomo","IN","46901","","","Direct - Advertising","","Advertising","385.0000","2016-10-31 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Advertising","Mark it Red","P.O. Box 722","Lebanon","IN","46052","","","Direct - Advertising","","2 District wide Mailers. ","17704.9900","2016-11-03 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Advertising","Michael Karickhoff","2504 Greentree Lane","Kokomo","In","46902","","","Direct - Advertising","","Facebook","99.3900","2016-11-11 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Advertising","Mike Karickhoff","2504 Greentree Lane","Kokomo","IN","46902","","","Direct - Advertising","","candy for Halloween party  

reimbursable ","143.8300","2016-10-26 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Contributions","Friends of Suzanne Crouch","P.O. Box 2960","Indianapolis","IN","46204","","","Direct - Contributions","","Donation","500.0000","2016-10-22 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Missing","Friends of the Kokomo Auto Museum","1500. North Reed Road","kokomo","IN","46901","","","Direct - Missing","","Membership","50.0000","2016-10-22 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Missing","Indiana Farm Bureau Insurance","P.O. Box 1270","Indianapolis","IN","46260-1270","","","Direct - Missing","","Membership","37.5000","2016-10-22 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Operations","Craig Dunn","3104 West 100 North","Kokomo","IN","46901","","","Direct - Operations","","Inaugural ","175.0000","2016-12-11 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Operations","Friends for Karickhoff","P.O. Box 6772","Kokomo","IN","46904","","","Direct - Operations","","Voter ID calls","3698.2900","2016-11-09 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Operations","Kokomo Tribune","P.O. Box 439","Greensburg","IN","47240","","","Direct - Operations","","Subscription ","203.4000","2016-12-11 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Operations","Michael Karickhoff","2504 Greentree Lane","Kokomo","In","46902","","","Direct - Operations","","Gas and Meals for Sign crew 10/15","99.9800","2016-10-22 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Operations","Mike Karickhoff","2504 Greentree Lane","Kokomo","IN","46902","","","Direct - Operations","","Dinner for sign crew","32.0000","2016-11-06 00:00:00","0"
"5924","Candidate","Friends for Karickhoff","Michael Harry Karickhoff","Operations","Mike Karickhoff","2504 Greentree Lane","Kokomo","IN","46902","","","Direct - Operations","","Printer ink","72.7000","2016-11-04 00:00:00","0"
"5925","Candidate","Elect Negele for State Representative","Sharon Kaye Negele","Fundraising","HRCC","101 W. Ohio St Ste 2200","Indianapolis","IN","46204","","","Direct - Fundraising","","","5000.0000","2016-10-31 00:00:00","0"
"5925","Candidate","Elect Negele for State Representative","Sharon Kaye Negele","Unitemized","","","","","","","","Unitemized - Unitemized","","","81.9200","2016-12-01 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Advertising","Hoosier AM/FM Radio","820 S Pennsylvania St","Marion","IN","46953","","","Direct - Advertising","","Radio Advertising","1009.0000","2016-11-02 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Advertising","HRCC","47 S Meridian St","Indianapolis","IN","46204","","","Direct - Advertising","","Postage","486.5400","2016-11-04 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Advertising","Kevin Mahan","305 E Fairlane Dr","Hartford City","IN","47348","","","Direct - Advertising","","Reimburse for palm cards","892.2800","2016-11-21 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Advertising","Mark It Red LLC","P O Box 722","Lebanon","IN","46052","","","Direct - Advertising","","Campaign mailings","15128.2000","2016-11-02 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Advertising","The News Harold","P O Box 1167","Marion","IN","46952","","","Direct - Advertising","","Newspaper advertising","525.0000","2016-11-02 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Contributions","Eric Holcomb for Governor","","Indianapolis","IN","46052","","","Direct - Contributions","","Campaign donation","1000.0000","2016-10-25 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Contributions","HRCC","47 S Meridian St","Indianapolis","IN","46204","","","Direct - Contributions","","Contribution","25000.0000","2016-11-02 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Contributions","Lighthouse Church","1300 N Walnut","Hartford City","IN","47348","","","Direct - Contributions","","Celebrate Recovery program","1000.0000","2016-10-15 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Contributions","Montpelier Civic Center","","Montpelier","IN","47348","","","Direct - Contributions","","Silver Sponsor","250.0000","2016-11-18 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Operations","Cameroon Watlin","P O Box","Marion","IN","46953","","","Direct - Operations","","Campaign assistance","1250.0000","2016-11-10 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Operations","Elks Lodge","N Hwy 3","Hartford City","IN","47348","","","Direct - Operations","","Election night refreshments","365.7500","2016-11-08 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Operations","Grant Co Growth Council","301 S Adams St","Marion","IN","46952","","","Direct - Operations","","Grant Co Economic Development lunch","25.0000","2016-12-15 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Operations","Hartford City Postmaster","S High St","Hartford City","IN","47348","","","Direct - Operations","","P O Box rent","84.0000","2016-12-30 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Operations","Johnathan Perez","","Marion","IN","46952","","","Direct - Operations","","Put up campaign signs","150.0000","2016-11-28 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Operations","Kevin Mahan","305 E Fairlane Dr","Hartford City","IN","47348","","","Direct - Operations","","Reimburse for campaign workers meal","122.0000","2016-11-28 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Operations","Kevin Mahan","305 E Fairlane Dr","Hartford City","IN","47348","","","Direct - Operations","","Reimburse for constituent breakfast","65.0900","2016-12-14 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Operations","Kevin Mahan","305 E Fairlane Dr","Hartford City","IN","47348","","","Direct - Operations","","Reimburse misc ops expenses","319.3700","2016-10-17 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Operations","Kevin Mahan","305 E Fairlane Dr","Hartford City","IN","47348","","","Direct - Operations","","Reimburse Wells Co GOP breakfast","66.0000","2016-12-14 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Operations","Laura Coons","P O Box","Hartford City","IN","47348","","","Direct - Operations","","Election night food reimbursement","356.2200","2016-11-08 00:00:00","0"
"5926","Candidate","Committee to Elect Kevin Mahan State Representative","Kevin Allen Mahan","Operations","Ron Clamme","1413 W  300 N","Hartford City","IN","47348","","","Direct - Operations","","Accounting services","1500.0000","2016-12-14 00:00:00","0"
"5927","Candidate","Citizens for Metro","James Edwin Metro","Contributions","Citizens for Mara Reardon","1336 Fran Lin Parkway","Munster","IN","46321","","","Direct - Contributions","","","50.0000","2016-10-25 00:00:00","0"
"5927","Candidate","Citizens for Metro","James Edwin Metro","Contributions","Indiana Democratic Party","115 W. Washington St. Ste. 116","Indianapolis","IN","46244","","","Direct - Contributions","","","5000.0000","2016-10-21 00:00:00","0"
"5927","Candidate","Citizens for Metro","James Edwin Metro","Contributions","Indiana Democratic Party","115 W. Washington St. Ste. 116","Indianapolis","IN","46244","","","Direct - Contributions","","","7200.0000","2016-10-29 00:00:00","0"
"5927","Candidate","Citizens for Metro","James Edwin Metro","Contributions","Lake County Democrats","1000 E 80th Place Ste. 510 S","Merrillville","IN","46410","","","Direct - Contributions","","","100.0000","2016-10-26 00:00:00","0"
"5927","Candidate","Citizens for Metro","James Edwin Metro","Fundraising","Spikes Lakeside Inn","21 East Joliet Street","Schererville","IN","46375","","","Direct - Fundraising","","","275.0000","2016-11-08 00:00:00","0"
"5936","Candidate","Sosbe for State Representative","Charles William Sosbe, Jr.","Missing","Committee to Elect Natalie Guest","","*Omitted on report*","IN","","","","Direct - Missing","","","452.7100","2016-05-01 00:00:00","0"
"5937","Political Action","Allen County Right to Life PAC","","Advertising","WOWO","2915 Maples Rd.","Fort Wayne","IN","46816","","","Direct - Advertising","","","1650.0000","2016-04-25 00:00:00","0"
"5937","Political Action","Allen County Right to Life PAC","","Contributions","Curtis Hill for Indiana","PO Box 7","Elkhart","IN","46815","","","Direct - Contributions","","","150.0000","2016-09-13 00:00:00","0"
"5937","Political Action","Allen County Right to Life PAC","","Contributions","Friends of Dave Ober","711 N. Orange St.","Albion","IN","46701","","In state rep","Direct - Contributions","","","30.0000","2016-09-13 00:00:00","0"
"5937","Political Action","Allen County Right to Life PAC","","Contributions","Jim Banks for Congress","PO Box 11431","Fort Wayne","IN","46858","","US Rep","Direct - Contributions","","","100.0000","2016-08-18 00:00:00","0"
"5937","Political Action","Allen County Right to Life PAC","","Contributions","Our Comm. for Casey Cox","2129 Dodge Ave","Fort Wayne","IN","46805","","In state rep","Direct - Contributions","","","100.0000","2016-04-18 00:00:00","0"
"5937","Political Action","Allen County Right to Life PAC","","Contributions","Our Comm. for Casey Cox","2129 Dodge Ave","Fort Wayne","IN","46805","","In state rep","Direct - Contributions","","","5200.0000","2016-04-28 00:00:00","0"
"5937","Political Action","Allen County Right to Life PAC","","Contributions","Vote Carbaugh.com","1118 Skyline Pass","Fort Wayne","IN","46825","","","Direct - Contributions","","","50.0000","2016-09-13 00:00:00","0"
"5937","Political Action","Allen County Right to Life PAC","","Operations","Allen County Right to Life, Inc.","2115 Inwood Dr., Ste. 128","Fort Wayne","IN","46815","","","Direct - Operations","","loan repayment","1650.0000","2016-05-23 00:00:00","0"
"5942","Candidate","Friends of Randy Frye","Randall Lucian Frye","Advertising","Mark It Red","PO Box 722","Lebanon","IN","46052","","","Direct - Advertising","","Mailer","8598.8200","2016-11-01 00:00:00","0"
"5942","Candidate","Friends of Randy Frye","Randall Lucian Frye","Advertising","WTRE","1217 West Park Road,","Greensburg","IN","46240","","","Direct - Advertising","","Radio ad","280.0000","2016-10-31 00:00:00","0"
"5942","Candidate","Friends of Randy Frye","Randall Lucian Frye","Missing","Eagle Country Radio","20 E High St","Lawrenceburg","IN","47025","","","Direct - Missing","","Radio ad's","448.0000","2016-10-31 00:00:00","0"
"5942","Candidate","Friends of Randy Frye","Randall Lucian Frye","Operations","ALEC","","","IN","","","","Direct - Operations","","","100.0000","2016-11-23 00:00:00","0"
"5942","Candidate","Friends of Randy Frye","Randall Lucian Frye","Operations","ALEC","","","IN","","","","Direct - Operations","","Energy Task Force, DC","500.0000","2016-11-25 00:00:00","0"
"5942","Candidate","Friends of Randy Frye","Randall Lucian Frye","Operations","American Airlines","4333 Amon Carter Blvd.","Fort Worth","TX","76155","","","Direct - Operations","","Air Fare","354.2000","2016-11-25 00:00:00","0"
"5942","Candidate","Friends of Randy Frye","Randall Lucian Frye","Operations","American Airlines","4333 Amon Carter Blvd.","Fort Worth","TX","76155","","","Direct - Operations","","Travel Insurance","23.9800","2016-11-25 00:00:00","0"
"5942","Candidate","Friends of Randy Frye","Randall Lucian Frye","Operations","CVS Pharmacy","221 S High St","Versailles","IN","47042","","","Direct - Operations","","Christmas Party Candy","42.0600","2016-12-09 00:00:00","0"
"5942","Candidate","Friends of Randy Frye","Randall Lucian Frye","Operations","Expressions Florist","948 N Michigan St","Greensburg","IN","47240","","","Direct - Operations","","Flowers for Christmas Party","214.0000","2016-12-09 00:00:00","0"
"5942","Candidate","Friends of Randy Frye","Randall Lucian Frye","Operations","HARCOURT INDUSTRIES","7765 SOUTH 175","MILROY","IN","48158","","","Direct - Operations","","Palm Cards","139.1000","2016-10-17 00:00:00","0"
"5942","Candidate","Friends of Randy Frye","Randall Lucian Frye","Operations","Indiana Department of Administration","200 W Washington St","Indianapolis","IN","46204","","","Direct - Operations","","","420.0000","2016-11-28 00:00:00","0"
